Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK AMER CORP,COM,060505104,17492371,424366106,SH,,DFND,424366106,0,0
BANK AMER CORP,COM,060505104,1154160,28000000,SH,,DFND,28000000,0,0
BANK AMER CORP,COM,060505104,403956,9800000,SH,,DFND,9800000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,372783,7511249,SH,,DFND,7511249,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,106605,2148000,SH,,DFND,2148000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,89032,1793915,SH,,DFND,1793915,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,22681,457000,SH,,DFND,457000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,38513,776000,SH,,DFND,776000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,322118,6490384,SH,,DFND,6490384,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,363242,7319000,SH,,DFND,7319000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,133116,2682169,SH,,DFND,2682169,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,2036802,41039736,SH,,DFND,41039736,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,106208,2140000,SH,,DFND,2140000,0,0
CELANESE CORP DEL,COM,150870103,123516,864532,SH,,DFND,864532,0,0
CELANESE CORP DEL,COM,150870103,22916,160400,SH,,DFND,160400,0,0
CELANESE CORP DEL,COM,150870103,328401,2298600,SH,,DFND,2298600,0,0
CELANESE CORP DEL,COM,150870103,651125,4557466,SH,,DFND,4557466,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,2088764,3828941,SH,,DFND,3828941,0,0
CHEVRON CORP NEW,COM,166764100,142802,877000,SH,,DFND,877000,0,0
CHEVRON CORP NEW,COM,166764100,203538,1250000,SH,,DFND,1250000,0,0
CHEVRON CORP NEW,COM,166764100,2990666,18366800,SH,,DFND,18366800,0,0
CHEVRON CORP NEW,COM,166764100,9998,61400,SH,,DFND,61400,0,0
CHEVRON CORP NEW,COM,166764100,6736559,41371732,SH,,DFND,41371732,0,0
CHEVRON CORP NEW,COM,166764100,951904,5846000,SH,,DFND,5846000,0,0
CHEVRON CORP NEW,COM,166764100,14879761,91382185,SH,,DFND,91382185,0,0
CHEVRON CORP NEW,COM,166764100,3745,23000,SH,,DFND,23000,0,0
CITIGROUP INC,COM NEW,172967424,194643,3645000,SH,,DFND,3645000,0,0
CITIGROUP INC,COM NEW,172967424,1516828,28405025,SH,,DFND,28405025,0,0
CITIGROUP INC,COM NEW,172967424,303592,5685250,SH,,DFND,5685250,0,0
CITIGROUP INC,COM NEW,172967424,769362,14407522,SH,,DFND,14407522,0,0
CITIGROUP INC,COM NEW,172967424,160894,3013000,SH,,DFND,3013000,0,0
COCA COLA CO,COM,191216100,49600,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,23031,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5270,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,4977558,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,113088,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,893494,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,929405,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,17528809,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,220224,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,59520,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,1988710,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,2094060,18513482,SH,,DFND,18513482,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,170505,2105000,SH,,DFND,2105000,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,94438,1165900,SH,,DFND,1165900,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,6551,80880,SH,,DFND,80880,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,77770,960120,SH,,DFND,960120,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,37916,468100,SH,,DFND,468100,0,0
GENERAL MTRS CO,COM,37045V100,394097,9010000,SH,,DFND,9010000,0,0
GENERAL MTRS CO,COM,37045V100,220006,5029847,SH,,DFND,5029847,0,0
GENERAL MTRS CO,COM,37045V100,1088567,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,367518,8402338,SH,,DFND,8402338,0,0
GENERAL MTRS CO,COM,37045V100,643698,14716453,SH,,DFND,14716453,0,0
GLOBE LIFE INC,COM,37959E102,21470,213424,SH,,DFND,213424,0,0
GLOBE LIFE INC,COM,37959E102,17554,174489,SH,,DFND,174489,0,0
GLOBE LIFE INC,COM,37959E102,101796,1011888,SH,,DFND,1011888,0,0
GLOBE LIFE INC,COM,37959E102,144796,1439325,SH,,DFND,1439325,0,0
GLOBE LIFE INC,COM,37959E102,353569,3514601,SH,,DFND,3514601,0,0
HP INC,COM,40434L105,212355,5850000,SH,,DFND,5850000,0,0
HP INC,COM,40434L105,974414,26843350,SH,,DFND,26843350,0,0
HP INC,COM,40434L105,125017,3444000,SH,,DFND,3444000,0,0
HP INC,COM,40434L105,1010603,27840300,SH,,DFND,27840300,0,0
HP INC,COM,40434L105,326736,9001000,SH,,DFND,9001000,0,0
HP INC,COM,40434L105,1139300,31385685,SH,,DFND,31385685,0,0
HP INC,COM,40434L105,4055,111700,SH,,DFND,111700,0,0
JOHNSON & JOHNSON,COM,478160104,57972,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,12826755,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,1410863,24592353,SH,,DFND,24592353,0,0
KROGER CO,COM,501044101,44091,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,307912,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1563749,27257260,SH,,DFND,27257260,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,196924,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,600588,13139100,SH,,DFND,13139100,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,42665,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,83515,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,675813,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,1007447,22030333,SH,,DFND,22030333,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,29746,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,262909,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,260973,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,233601,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,36003,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,8759,125420,SH,,DFND,125420,0,0
MARKEL CORP,COM,570535104,52740,35750,SH,,DFND,35750,0,0
MARKEL CORP,COM,570535104,21465,14550,SH,,DFND,14550,0,0
MARKEL CORP,COM,570535104,119317,80880,SH,,DFND,80880,0,0
MARKEL CORP,COM,570535104,267572,181375,SH,,DFND,181375,0,0
MARKEL CORP,COM,570535104,154145,104488,SH,,DFND,104488,0,0
MARKEL CORP,COM,570535104,4795,3250,SH,,DFND,3250,0,0
MARSH & MCLENNAN COS INC,COM,571748102,69005,404911,SH,,DFND,404911,0,0
MASTERCARD INC,CL A,57636Q104,1424748,3986648,SH,,DFND,3986648,0,0
MCKESSON CORP,COM,58155Q103,428582,1400000,SH,,DFND,1400000,0,0
MCKESSON CORP,COM,58155Q103,350366,1144500,SH,,DFND,1144500,0,0
MCKESSON CORP,COM,58155Q103,115556,377475,SH,,DFND,377475,0,0
MONDELEZ INTL INC,CL A,609207105,36287,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,24327,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,4040123,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,4259379,12623750,SH,,DFND,12623750,0,0
OCCIDENTAL PETE CORP,COM,674599105,249769,4402000,SH,,DFND,4402000,0,0
OCCIDENTAL PETE CORP,COM,674599105,587997,10363000,SH,,DFND,10363000,0,0
OCCIDENTAL PETE CORP,COM,674599105,743277,13099700,SH,,DFND,13099700,0,0
OCCIDENTAL PETE CORP,COM,674599105,1489233,26246616,SH,,DFND,26246616,0,0
OCCIDENTAL PETE CORP,COM,674599105,394059,6945000,SH,,DFND,6945000,0,0
OCCIDENTAL PETE CORP,COM,674599105,365499,6441650,SH,,DFND,6441650,0,0
OCCIDENTAL PETE CORP,COM,674599105,3635629,64075234,SH,,DFND,64075234,0,0
OCCIDENTAL PETE CORP,COM,674599105,272341,4799800,SH,,DFND,4799800,0,0
PROCTER & GAMBLE CO,COM,742718109,48193,315400,SH,,DFND,315400,0,0
RH,COM,74967X103,325536,998302,SH,,DFND,998302,0,0
RH,COM,74967X103,47990,147169,SH,,DFND,147169,0,0
RH,COM,74967X103,334089,1024529,SH,,DFND,1024529,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,17795,39400,SH,,DFND,39400,0,0
SNOWFLAKE INC,CL A,833445109,1403507,6125376,SH,,DFND,6125376,0,0
STORE CAP CORP,COM,862121100,17624,602954,SH,,DFND,602954,0,0
STORE CAP CORP,COM,862121100,413659,14151857,SH,,DFND,14151857,0,0
T-MOBILE US INC,COM,872590104,73160,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,599651,4672000,SH,,DFND,4672000,0,0
US BANCORP DEL,COM NEW,902973304,31373,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,204628,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,207923,3912000,SH,,DFND,3912000,0,0
US BANCORP DEL,COM NEW,902973304,1291933,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,62451,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,673905,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,223485,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,201385,3789000,SH,,DFND,3789000,0,0
US BANCORP DEL,COM NEW,902973304,3729281,70165212,SH,,DFND,70165212,0,0
US BANCORP DEL,COM NEW,902973304,92747,1745000,SH,,DFND,1745000,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,12739,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,17852,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,1092308,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1758653,7905481,SH,,DFND,7905481,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,70303,1380111,SH,,DFND,1380111,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,222569,5886500,SH,,DFND,5886500,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,20485,541800,SH,,DFND,541800,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,701905,18564000,SH,,DFND,18564000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,256201,6776000,SH,,DFND,6776000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,45523,1203992,SH,,DFND,1203992,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,1360232,35975468,SH,,DFND,35975468,0,0
VISA INC,COM CL A,92826C839,1840128,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,846638,2600000,SH,,DFND,2600000,0,0
AON PLC,SHS CL A,G0403H108,14265,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,570567,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6693N103,826957,107118784,SH,,DFND,107118784,0,0
ROYALTY PHARMA PLC,SHS CLASS A,G7709Q104,58299,1496372,SH,,DFND,1496372,0,0
STONECO LTD,COM CL A,G85158106,125137,10695448,SH,,DFND,10695448,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,9754,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,15764,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,12314,1284020,SH,,DFND,1284020,0,0
