Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK AMER CORP,COM,060505104,1400456,31478000,SH,,DFND,31478000,0,0
BANK AMER CORP,COM,060505104,93429,2100000,SH,,DFND,2100000,0,0
BANK AMER CORP,COM,060505104,13871092,311780000,SH,,DFND,311780000,0,0
BANK AMER CORP,COM,060505104,533836,11999000,SH,,DFND,11999000,0,0
BANK AMER CORP,COM,060505104,768565,17275000,SH,,DFND,17275000,0,0
BANK AMER CORP,COM,060505104,18880048,424366106,SH,,DFND,424366106,0,0
BANK AMER CORP,COM,060505104,1245720,28000000,SH,,DFND,28000000,0,0
BANK AMER CORP,COM,060505104,436002,9800000,SH,,DFND,9800000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,436253,7511249,SH,,DFND,7511249,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,124756,2148000,SH,,DFND,2148000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,104191,1793915,SH,,DFND,1793915,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,26543,457000,SH,,DFND,457000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,45070,776000,SH,,DFND,776000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,376962,6490384,SH,,DFND,6490384,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,425088,7319000,SH,,DFND,7319000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,155780,2682169,SH,,DFND,2682169,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,2383588,41039736,SH,,DFND,41039736,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,124291,2140000,SH,,DFND,2140000,0,0
BRISTOL-MYERS SQUIBB CO,COM,110122108,324387,5202674,SH,,DFND,5202674,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,2496355,3828941,SH,,DFND,3828941,0,0
CHEVRON CORP NEW,COM,166764100,4488055,38245036,SH,,DFND,38245036,0,0
COCA COLA CO,COM,191216100,47368,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,21995,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5033,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,4753568,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,107999,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,853287,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,887582,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,16740013,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,210314,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,56842,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,2000138,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,2106094,18513482,SH,,DFND,18513482,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,48833,375609,SH,,DFND,375609,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,60858,468100,SH,,DFND,468100,0,0
GENERAL MTRS CO,COM,37045V100,411876,7025000,SH,,DFND,7025000,0,0
GENERAL MTRS CO,COM,37045V100,291332,4969000,SH,,DFND,4969000,0,0
GENERAL MTRS CO,COM,37045V100,1459137,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,492629,8402338,SH,,DFND,8402338,0,0
GENERAL MTRS CO,COM,37045V100,862826,14716453,SH,,DFND,14716453,0,0
GLOBE LIFE INC,COM,37959E102,20002,213424,SH,,DFND,213424,0,0
GLOBE LIFE INC,COM,37959E102,16353,174489,SH,,DFND,174489,0,0
GLOBE LIFE INC,COM,37959E102,94834,1011888,SH,,DFND,1011888,0,0
GLOBE LIFE INC,COM,37959E102,134894,1439325,SH,,DFND,1439325,0,0
GLOBE LIFE INC,COM,37959E102,329388,3514601,SH,,DFND,3514601,0,0
JOHNSON & JOHNSON,COM,478160104,55957,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,11690290,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,1268185,28020000,SH,,DFND,28020000,0,0
KROGER CO,COM,501044101,34784,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,242916,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1233664,27257260,SH,,DFND,27257260,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,219068,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,668123,13139100,SH,,DFND,13139100,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,47463,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,92907,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,751478,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,1120242,22030333,SH,,DFND,22030333,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,33077,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,292345,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,133989,2118746,SH,,DFND,2118746,0,0
MARSH & MCLENNAN COS INC,COM,571748102,70382,404911,SH,,DFND,404911,0,0
MASTERCARD INC,CL A,57636Q104,1432482,3986648,SH,,DFND,3986648,0,0
MONDELEZ INTL INC,CL A,609207105,38327,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,28161,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,4676777,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,4930584,12623750,SH,,DFND,12623750,0,0
PROCTER & GAMBLE CO,COM,742718109,51593,315400,SH,,DFND,315400,0,0
RH,COM,74967X103,467055,871468,SH,,DFND,871468,0,0
RH,COM,74967X103,506506,945079,SH,,DFND,945079,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,18713,39400,SH,,DFND,39400,0,0
SNOWFLAKE INC,CL A,833445109,2074971,6125376,SH,,DFND,6125376,0,0
STORE CAP CORP,COM,862121100,103716,3015000,SH,,DFND,3015000,0,0
STORE CAP CORP,COM,862121100,20742,602954,SH,,DFND,602954,0,0
STORE CAP CORP,COM,862121100,715424,20797214,SH,,DFND,20797214,0,0
T-MOBILE US INC,COM,872590104,66109,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,541859,4672000,SH,,DFND,4672000,0,0
US BANCORP DEL,COM NEW,902973304,33156,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,216255,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,219737,3912000,SH,,DFND,3912000,0,0
US BANCORP DEL,COM NEW,902973304,1365341,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,66000,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,712196,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,236184,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,212828,3789000,SH,,DFND,3789000,0,0
US BANCORP DEL,COM NEW,902973304,3941180,70165212,SH,,DFND,70165212,0,0
US BANCORP DEL,COM NEW,902973304,98017,1745000,SH,,DFND,1745000,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,12732,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,18773,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,1246290,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,2006569,7905481,SH,,DFND,7905481,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,8252525,158824575,SH,,DFND,158824575,0,0
VISA INC,COM CL A,92826C839,1798143,8297460,SH,,DFND,8297460,0,0
WELLS FARGO & CO NEW,COM,949746101,32389,675054,SH,,DFND,675054,0,0
AON PLC,SHS CL A,G0403H108,781456,2600000,SH,,DFND,2600000,0,0
AON PLC,SHS CL A,G0403H108,13166,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,526639,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6693N103,1004774,107118784,SH,,DFND,107118784,0,0
ROYALTY PHARMA PLC,SHS CLASS A,G7709Q104,344633,8648268,SH,,DFND,8648268,0,0
STONECO LTD,COM CL A,G85158106,180325,10695448,SH,,DFND,10695448,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,11725,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,18950,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,14638,1284020,SH,,DFND,1284020,0,0
