Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
CELANESE CORP DEL,COM,150870103,536004,4557466,SH,,DFND,4557466,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,1793974,3828941,SH,,DFND,3828941,0,0
CHEVRON CORP NEW,COM,166764100,126972,877000,SH,,DFND,877000,0,0
CHEVRON CORP NEW,COM,166764100,180975,1250000,SH,,DFND,1250000,0,0
CHEVRON CORP NEW,COM,166764100,2853221,19707290,SH,,DFND,19707290,0,0
CHEVRON CORP NEW,COM,166764100,8889,61400,SH,,DFND,61400,0,0
CHEVRON CORP NEW,COM,166764100,6158116,42534300,SH,,DFND,42534300,0,0
CHEVRON CORP NEW,COM,166764100,811488,5604974,SH,,DFND,5604974,0,0
CHEVRON CORP NEW,COM,166764100,13230313,91382185,SH,,DFND,91382185,0,0
CHEVRON CORP NEW,COM,166764100,3330,23000,SH,,DFND,23000,0,0
CITIGROUP INC,COM NEW,172967424,167634,3645000,SH,,DFND,3645000,0,0
CITIGROUP INC,COM NEW,172967424,1306347,28405025,SH,,DFND,28405025,0,0
CITIGROUP INC,COM NEW,172967424,261465,5685250,SH,,DFND,5685250,0,0
CITIGROUP INC,COM NEW,172967424,662602,14407522,SH,,DFND,14407522,0,0
CITIGROUP INC,COM NEW,172967424,138568,3013000,SH,,DFND,3013000,0,0
COCA COLA CO,COM,191216100,50328,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,23369,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5347,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,5050616,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,114748,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,906609,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,943046,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,17786087,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,223456,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,60394,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,1405864,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,1480338,18513482,SH,,DFND,18513482,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,132531,2105000,SH,,DFND,2105000,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,73405,1165900,SH,,DFND,1165900,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,5092,80880,SH,,DFND,80880,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,60449,960120,SH,,DFND,960120,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,29472,468100,SH,,DFND,468100,0,0
GENERAL MTRS CO,COM,37045V100,6427,202359,SH,,DFND,202359,0,0
GENERAL MTRS CO,COM,37045V100,157815,4969000,SH,,DFND,4969000,0,0
GENERAL MTRS CO,COM,37045V100,790418,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,257330,8102338,SH,,DFND,8102338,0,0
GENERAL MTRS CO,COM,37045V100,467395,14716453,SH,,DFND,14716453,0,0
GLOBE LIFE INC,COM,37959E102,20802,213424,SH,,DFND,213424,0,0
GLOBE LIFE INC,COM,37959E102,17007,174489,SH,,DFND,174489,0,0
GLOBE LIFE INC,COM,37959E102,98629,1011888,SH,,DFND,1011888,0,0
GLOBE LIFE INC,COM,37959E102,140291,1439325,SH,,DFND,1439325,0,0
GLOBE LIFE INC,COM,37959E102,342568,3514601,SH,,DFND,3514601,0,0
HP INC,COM,40434L105,191763,5850000,SH,,DFND,5850000,0,0
HP INC,COM,40434L105,879925,26843350,SH,,DFND,26843350,0,0
HP INC,COM,40434L105,112894,3444000,SH,,DFND,3444000,0,0
HP INC,COM,40434L105,912605,27840300,SH,,DFND,27840300,0,0
HP INC,COM,40434L105,295053,9001000,SH,,DFND,9001000,0,0
HP INC,COM,40434L105,1028823,31385685,SH,,DFND,31385685,0,0
HP INC,COM,40434L105,3662,111700,SH,,DFND,111700,0,0
JOHNSON & JOHNSON,COM,478160104,58064,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,12419712,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,901371,19044385,SH,,DFND,19044385,0,0
KROGER CO,COM,501044101,36375,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,254026,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1290086,27257260,SH,,DFND,27257260,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,155265,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,473533,13139100,SH,,DFND,13139100,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,33639,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,65848,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,532759,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,794194,22030333,SH,,DFND,22030333,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,23450,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,207257,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,237170,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,212294,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,32719,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,7960,125420,SH,,DFND,125420,0,0
MARKEL CORP,COM,570535104,46234,35750,SH,,DFND,35750,0,0
MARKEL CORP,COM,570535104,18817,14550,SH,,DFND,14550,0,0
MARKEL CORP,COM,570535104,104598,80880,SH,,DFND,80880,0,0
MARKEL CORP,COM,570535104,234563,181375,SH,,DFND,181375,0,0
MARKEL CORP,COM,570535104,31466,24331,SH,,DFND,24331,0,0
MARKEL CORP,COM,570535104,164857,127475,SH,,DFND,127475,0,0
MARKEL CORP,COM,570535104,4203,3250,SH,,DFND,3250,0,0
MARSH & MCLENNAN COS INC,COM,571748102,62862,404911,SH,,DFND,404911,0,0
MASTERCARD INC,CL A,57636Q104,1257708,3986648,SH,,DFND,3986648,0,0
MCKESSON CORP,COM,58155Q103,456694,1400000,SH,,DFND,1400000,0,0
MCKESSON CORP,COM,58155Q103,373347,1144500,SH,,DFND,1144500,0,0
MCKESSON CORP,COM,58155Q103,213290,653844,SH,,DFND,653844,0,0
MONDELEZ INTL INC,CL A,609207105,35888,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,19609,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,3256549,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,3433281,12623750,SH,,DFND,12623750,0,0
OCCIDENTAL PETE CORP,COM,674599105,259190,4402000,SH,,DFND,4402000,0,0
OCCIDENTAL PETE CORP,COM,674599105,610173,10363000,SH,,DFND,10363000,0,0
OCCIDENTAL PETE CORP,COM,674599105,1690641,28713329,SH,,DFND,28713329,0,0
OCCIDENTAL PETE CORP,COM,674599105,1931836,32809716,SH,,DFND,32809716,0,0
OCCIDENTAL PETE CORP,COM,674599105,408922,6945000,SH,,DFND,6945000,0,0
OCCIDENTAL PETE CORP,COM,674599105,379284,6441650,SH,,DFND,6441650,0,0
OCCIDENTAL PETE CORP,COM,674599105,3772750,64075234,SH,,DFND,64075234,0,0
OCCIDENTAL PETE CORP,COM,674599105,282612,4799800,SH,,DFND,4799800,0,0
PROCTER & GAMBLE CO,COM,742718109,45351,315400,SH,,DFND,315400,0,0
RH,COM,74967X103,211900,998302,SH,,DFND,998302,0,0
RH,COM,74967X103,31238,147169,SH,,DFND,147169,0,0
RH,COM,74967X103,217467,1024529,SH,,DFND,1024529,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,14864,39400,SH,,DFND,39400,0,0
SNOWFLAKE INC,CL A,833445109,851795,6125376,SH,,DFND,6125376,0,0
STORE CAP CORP,COM,862121100,180693,6928413,SH,,DFND,6928413,0,0
T-MOBILE US INC,COM,872590104,76688,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,628571,4672000,SH,,DFND,4672000,0,0
US BANCORP DEL,COM NEW,902973304,27164,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,177177,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,180030,3912000,SH,,DFND,3912000,0,0
US BANCORP DEL,COM NEW,902973304,1118622,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,54074,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,583501,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,193505,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,97721,2123438,SH,,DFND,2123438,0,0
US BANCORP DEL,COM NEW,902973304,3001333,65218022,SH,,DFND,65218022,0,0
US BANCORP DEL,COM NEW,902973304,80305,1745000,SH,,DFND,1745000,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,10843,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,14916,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,821612,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1322824,7905481,SH,,DFND,7905481,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,145279,5886500,SH,,DFND,5886500,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,13372,541800,SH,,DFND,541800,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,458160,18564000,SH,,DFND,18564000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,167232,6776000,SH,,DFND,6776000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,263530,10677877,SH,,DFND,10677877,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,887875,35975468,SH,,DFND,35975468,0,0
VISA INC,COM CL A,92826C839,1633687,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,701168,2600000,SH,,DFND,2600000,0,0
AON PLC,SHS CL A,G0403H108,11814,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,472532,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6693N103,400624,107118784,SH,,DFND,107118784,0,0
STONECO LTD,COM CL A,G85158106,82355,10695448,SH,,DFND,10695448,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,7844,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,12676,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,10003,1284020,SH,,DFND,1284020,0,0
