Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK AMER CORP,COM,060505104,5842200000,140000000,SH,,DFND,140000000,0,0
BANK AMER CORP,COM,060505104,233688000,5600000,SH,,DFND,5600000,0,0
BANK AMER CORP,COM,060505104,87633000,2100000,SH,,DFND,2100000,0,0
BANK AMER CORP,COM,060505104,876330000,21000000,SH,,DFND,21000000,0,0
BANK AMER CORP,COM,060505104,12969684000,310800000,SH,,DFND,310800000,0,0
BANK AMER CORP,COM,060505104,5246295600,125720000,SH,,DFND,125720000,0,0
BANK AMER CORP,COM,060505104,24538534,588031,SH,,DFND,588031,0,0
BANK AMER CORP,COM,060505104,408954000,9800000,SH,,DFND,9800000,0,0
CAPITAL ONE FINL CORP,COM,14040H105,347700891,1939213,SH,,DFND,1939213,0,0
CAPITAL ONE FINL CORP,COM,14040H105,551130009,3073787,SH,,DFND,3073787,0,0
CAPITAL ONE FINL CORP,COM,14040H105,383164100,2137000,SH,,DFND,2137000,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,731258969,1984259,SH,,DFND,1984259,0,0
CHEVRON CORP NEW,COM,166764100,2938281727,17564001,SH,,DFND,17564001,0,0
CHEVRON CORP NEW,COM,166764100,10271606,61400,SH,,DFND,61400,0,0
CHEVRON CORP NEW,COM,166764100,349970680,2092000,SH,,DFND,2092000,0,0
CHEVRON CORP NEW,COM,166764100,5439803726,32517208,SH,,DFND,32517208,0,0
CHEVRON CORP NEW,COM,166764100,478181736,2858400,SH,,DFND,2858400,0,0
CHEVRON CORP NEW,COM,166764100,10301638737,61579525,SH,,DFND,61579525,0,0
CHEVRON CORP NEW,COM,166764100,324208020,1938000,SH,,DFND,1938000,0,0
COCA COLA CO,COM,191216100,57296000,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,26604753,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,6087700,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,5749882784,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,130634880,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,1032130144,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,1073612448,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,20248601851,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,254394240,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,68755200,960000,SH,,DFND,960000,0,0
CONSTELLATION BRANDS INC,CL A,21036P108,73408000,400000,SH,,DFND,400000,0,0
CONSTELLATION BRANDS INC,CL A,21036P108,2130483680,11609000,SH,,DFND,11609000,0,0
DAVITA INC,COM,23918K108,2574804501,16832088,SH,,DFND,16832088,0,0
DAVITA INC,COM,23918K108,2800940511,18310391,SH,,DFND,18310391,0,0
DIAGEO P L C,SPON ADR NEW,25243Q205,23865923,227750,SH,,DFND,227750,0,0
DOMINOS PIZZA INC,COM,25754A201,1204040643,2620613,SH,,DFND,2620613,0,0
HEICO CORP NEW,CL A,422806208,245165705,1162088,SH,,DFND,1162088,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,23225702,433558,SH,,DFND,433558,0,0
KRAFT HEINZ CO,COM,500754106,9909067512,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,1124133922,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,52021863,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,363300285,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1845043929,27257260,SH,,DFND,27257260,0,0
LENNAR CORP,CL B,526057302,16641028,152572,SH,,DFND,152572,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,248001117,3639582,SH,,DFND,3639582,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,9754718,143157,SH,,DFND,143157,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,376790078,5529646,SH,,DFND,5529646,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,11080927,162620,SH,,DFND,162620,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,98302580,1442656,SH,,DFND,1442656,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,68026574,1011698,SH,,DFND,1011698,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,220868271,3284775,SH,,DFND,3284775,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,15690252,233347,SH,,DFND,233347,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,30713080,456768,SH,,DFND,456768,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,301065448,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,3760618,41780,SH,,DFND,41780,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,11289054,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,121402930,1319884,SH,,DFND,1319884,0,0
LOUISIANA PAC CORP,COM,546347105,399644730,4344909,SH,,DFND,4344909,0,0
MASTERCARD INC,CL A,57636Q104,2185161502,3986648,SH,,DFND,3986648,0,0
MOODYS CORP,COM,615369105,33576249,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,5576138530,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,5878754138,12623750,SH,,DFND,12623750,0,0
NVR INC,COM,62944T105,80499662,11112,SH,,DFND,11112,0,0
OCCIDENTAL PETE CORP,COM,674599105,13077509034,264941431,SH,,DFND,264941431,0,0
POOL CORP,COM,73278L105,124156500,390000,SH,,DFND,390000,0,0
POOL CORP,COM,73278L105,341907900,1074000,SH,,DFND,1074000,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,360379345,15984890,SH,,DFND,15984890,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,2167030382,96120221,SH,,DFND,96120221,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,29905740,1326491,SH,,DFND,1326491,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,143050054,6345090,SH,,DFND,6345090,0,0
T-MOBILE US INC,COM,872590104,1035673603,3883145,SH,,DFND,3883145,0,0
VERISIGN INC,COM,92343E102,1338643055,5272947,SH,,DFND,5272947,0,0
VERISIGN INC,COM,92343E102,2035258781,8016933,SH,,DFND,8016933,0,0
VISA INC,COM CL A,92826C839,2907927832,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,919503360,2304000,SH,,DFND,2304000,0,0
AON PLC,SHS CL A,G0403H108,17482537,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,699283103,1752194,SH,,DFND,1752194,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,6365492,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,10287421,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,7973764,1284020,SH,,DFND,1284020,0,0
CHUBB LIMITED,COM,H1467J104,8163932430,27033784,SH,,DFND,27033784,0,0
