Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
PFIZER INC,COM,717081103,136222,3711780,SH,,DFND,3711780,0,0
PROCTER & GAMBLE CO,COM,742718109,43837,315400,SH,,DFND,315400,0,0
RH,COM,74967X103,292042,763269,SH,,DFND,763269,0,0
RH,COM,74967X103,361606,945079,SH,,DFND,945079,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,13195,39400,SH,,DFND,39400,0,0
SIRIUS XM HLDGS INC,COM,82968B103,30188,5632059,SH,,DFND,5632059,0,0
SIRIUS XM HLDGS INC,COM,82968B103,237812,44367941,SH,,DFND,44367941,0,0
SNOWFLAKE INC,CL A,833445109,1537469,6125376,SH,,DFND,6125376,0,0
STORE CAP CORP,COM,862121100,82701,3015000,SH,,DFND,3015000,0,0
STORE CAP CORP,COM,862121100,587007,21400168,SH,,DFND,21400168,0,0
SUNCOR ENERGY INC NEW,COM,867224107,130714,10688000,SH,,DFND,10688000,0,0
SUNCOR ENERGY INC NEW,COM,867224107,75931,6208618,SH,,DFND,6208618,0,0
SUNCOR ENERGY INC NEW,COM,867224107,28189,2304907,SH,,DFND,2304907,0,0
SYNCHRONY FINL,COM,87165B103,439342,16788000,SH,,DFND,16788000,0,0
SYNCHRONY FINL,COM,87165B103,87408,3340000,SH,,DFND,3340000,0,0
T-MOBILE US INC,COM,872590104,65185,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,210783,1843156,SH,,DFND,1843156,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,196643,21825000,SH,,DFND,21825000,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,24413,2709585,SH,,DFND,2709585,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,164475,18254710,SH,,DFND,18254710,0,0
US BANCORP DEL,COM NEW,902973304,21161,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,138023,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,173532,4840500,SH,,DFND,4840500,0,0
US BANCORP DEL,COM NEW,902973304,871417,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,42124,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,454553,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,150742,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,135836,3789000,SH,,DFND,3789000,0,0
US BANCORP DEL,COM NEW,902973304,2680887,74780657,SH,,DFND,74780657,0,0
US BANCORP DEL,COM NEW,902973304,62558,1745000,SH,,DFND,1745000,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,9898,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,13229,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,1005841,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1619438,7905481,SH,,DFND,7905481,0,0
VISA INC,COM CL A,92826C839,1997192,9987460,SH,,DFND,9987460,0,0
WELLS FARGO & CO NEW,COM,949746101,113230,4816257,SH,,DFND,4816257,0,0
WELLS FARGO & CO NEW,COM,949746101,705891,30025122,SH,,DFND,30025122,0,0
WELLS FARGO & CO NEW,COM,949746101,7053,300000,SH,,DFND,300000,0,0
WELLS FARGO & CO NEW,COM,949746101,39967,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,29228,1243200,SH,,DFND,1243200,0,0
WELLS FARGO & CO NEW,COM,949746101,47788,2032650,SH,,DFND,2032650,0,0
WELLS FARGO & CO NEW,COM,949746101,1955752,83188091,SH,,DFND,83188091,0,0
WELLS FARGO & CO NEW,COM,949746101,65546,2788000,SH,,DFND,2788000,0,0
WELLS FARGO & CO NEW,COM,949746101,28441,1209720,SH,,DFND,1209720,0,0
WELLS FARGO & CO NEW,COM,949746101,1820,77400,SH,,DFND,77400,0,0
AXALTA COATING SYS LTD,COM,G0750C108,54982,2480000,SH,,DFND,2480000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,455526,20546957,SH,,DFND,20546957,0,0
AXALTA COATING SYS LTD,COM,G0750C108,8714,393043,SH,,DFND,393043,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,138624,6598000,SH,,DFND,6598000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,235122,11190970,SH,,DFND,11190970,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,4644,221030,SH,,DFND,221030,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,150870,7346968,SH,,DFND,7346968,0,0
STONECO LTD,COM CL A,G85158106,749279,14166748,SH,,DFND,14166748,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,8296,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,13408,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,1190,146177,SH,,DFND,146177,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,10452,1284020,SH,,DFND,1284020,0,0
