Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK AMER CORP,COM,060505104,22220800,560000,SH,,DFND,560000,0,0
BANK AMER CORP,COM,060505104,1137560763,28668366,SH,,DFND,28668366,0,0
BANK AMER CORP,COM,060505104,8898892379,224266441,SH,,DFND,224266441,0,0
BANK AMER CORP,COM,060505104,1111040000,28000000,SH,,DFND,28000000,0,0
BANK AMER CORP,COM,060505104,388864000,9800000,SH,,DFND,9800000,0,0
CAPITAL ONE FINL CORP,COM,14040H105,435725979,2910078,SH,,DFND,2910078,0,0
CAPITAL ONE FINL CORP,COM,14040H105,586985171,3920291,SH,,DFND,3920291,0,0
CAPITAL ONE FINL CORP,COM,14040H105,319973010,2137000,SH,,DFND,2137000,0,0
CAPITAL ONE FINL CORP,COM,14040H105,19858840,132631,SH,,DFND,132631,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,914514546,2821879,SH,,DFND,2821879,0,0
CHEVRON CORP NEW,COM,166764100,2586650427,17564001,SH,,DFND,17564001,0,0
CHEVRON CORP NEW,COM,166764100,9042378,61400,SH,,DFND,61400,0,0
CHEVRON CORP NEW,COM,166764100,308088840,2092000,SH,,DFND,2092000,0,0
CHEVRON CORP NEW,COM,166764100,4788809222,32517208,SH,,DFND,32517208,0,0
CHEVRON CORP NEW,COM,166764100,420956568,2858400,SH,,DFND,2858400,0,0
CHEVRON CORP NEW,COM,166764100,9068816647,61579525,SH,,DFND,61579525,0,0
CHEVRON CORP NEW,COM,166764100,285409260,1938000,SH,,DFND,1938000,0,0
CITIGROUP INC,COM NEW,172967424,228177000,3645000,SH,,DFND,3645000,0,0
CITIGROUP INC,COM NEW,172967424,5571400,89000,SH,,DFND,89000,0,0
CITIGROUP INC,COM NEW,172967424,1778154565,28405025,SH,,DFND,28405025,0,0
CITIGROUP INC,COM NEW,172967424,355896650,5685250,SH,,DFND,5685250,0,0
CITIGROUP INC,COM NEW,172967424,901910877,14407522,SH,,DFND,14407522,0,0
CITIGROUP INC,COM NEW,172967424,188613800,3013000,SH,,DFND,3013000,0,0
COCA COLA CO,COM,191216100,57488000,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,26693906,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,6108100,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,5769150752,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,131072640,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,1035588832,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,1077210144,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,20316455306,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,255246720,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,68985600,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,2882231686,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,3034915104,18513482,SH,,DFND,18513482,0,0
DIAGEO P L C,SPON ADR NEW,25243Q205,31962435,227750,SH,,DFND,227750,0,0
DOMINOS PIZZA INC,COM,25754A201,549398896,1277256,SH,,DFND,1277256,0,0
HEICO CORP NEW,CL A,422806208,213884223,1049687,SH,,DFND,1049687,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,26685495,433558,SH,,DFND,433558,0,0
KRAFT HEINZ CO,COM,500754106,11433038460,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,951586257,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,44036826,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,307535919,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1561840998,27257260,SH,,DFND,27257260,0,0
LENNAR CORP,CL B,526057302,26385802,152572,SH,,DFND,152572,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,186819744,3639582,SH,,DFND,3639582,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,7348249,143157,SH,,DFND,143157,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,283836729,5529646,SH,,DFND,5529646,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,8347285,162620,SH,,DFND,162620,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,74051532,1442656,SH,,DFND,1442656,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,50089168,1011698,SH,,DFND,1011698,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,162629210,3284775,SH,,DFND,3284775,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,11553010,233347,SH,,DFND,233347,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,22614584,456768,SH,,DFND,456768,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,289335004,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,258987864,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,39915242,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,9711271,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,174072735,1619884,SH,,DFND,1619884,0,0
LOUISIANA PAC CORP,COM,546347105,466903921,4344909,SH,,DFND,4344909,0,0
MASTERCARD INC,CL A,57636Q104,1968606782,3986648,SH,,DFND,3986648,0,0
MOODYS CORP,COM,615369105,34217939,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,5682706490,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,5991105513,12623750,SH,,DFND,12623750,0,0
NVR INC,COM,62944T105,109028722,11112,SH,,DFND,11112,0,0
OCCIDENTAL PETE CORP,COM,674599105,13157209747,255281524,SH,,DFND,255281524,0,0
POOL CORP,COM,73278L105,152248678,404057,SH,,DFND,404057,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,22606144,39400,SH,,DFND,39400,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,378042649,15984890,SH,,DFND,15984890,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,1927440897,81498558,SH,,DFND,81498558,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,31371512,1326491,SH,,DFND,1326491,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,150061379,6345090,SH,,DFND,6345090,0,0
T-MOBILE US INC,COM,872590104,964113920,4672000,SH,,DFND,4672000,0,0
ULTA BEAUTY INC,COM,90384S303,9417871,24203,SH,,DFND,24203,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,22689810,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,932728675,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1501725171,7905481,SH,,DFND,7905481,0,0
VISA INC,COM CL A,92826C839,2281386627,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,797160960,2304000,SH,,DFND,2304000,0,0
AON PLC,SHS CL A,G0403H108,15156438,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,606241602,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6683N103,1179892309,86438997,SH,,DFND,86438997,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,9633715,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,15569272,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,12185350,1284020,SH,,DFND,1284020,0,0
CHUBB LIMITED,COM,H1467J104,7796272968,27033784,SH,,DFND,27033784,0,0
