Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
KRAFT HEINZ CO,COM,500754106,12041975570,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,759110084,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,35129552,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,245331009,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1245929355,27257260,SH,,DFND,27257260,0,0
LENNAR CORP,CL B,526057302,20452277,152572,SH,,DFND,152572,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,144120166,3854511,SH,,DFND,3854511,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,5352640,143157,SH,,DFND,143157,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,206753464,5529646,SH,,DFND,5529646,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,6080362,162620,SH,,DFND,162620,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,53940908,1442656,SH,,DFND,1442656,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,39365373,1077028,SH,,DFND,1077028,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,120058526,3284775,SH,,DFND,3284775,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,8528833,233347,SH,,DFND,233347,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,16694870,456768,SH,,DFND,456768,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,425320107,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,634032984,22030333,SH,,DFND,22030333,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,18720814,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,165460710,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,123815283,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,377617734,13139100,SH,,DFND,13139100,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,26825657,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,52510049,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,235899765,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,211157224,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,32543578,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,7917765,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,191241000,2700000,SH,,DFND,2700000,0,0
LOUISIANA PAC CORP,COM,546347105,307749904,4344909,SH,,DFND,4344909,0,0
MASTERCARD INC,CL A,57636Q104,1700345238,3986648,SH,,DFND,3986648,0,0
MOODYS CORP,COM,615369105,28159376,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,4676537320,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,4930331800,12623750,SH,,DFND,12623750,0,0
NVR INC,COM,62944T105,77789000,11112,SH,,DFND,11112,0,0
OCCIDENTAL PETE CORP,COM,674599105,14552270657,243715804,SH,,DFND,243715804,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,18727214,39400,SH,,DFND,39400,0,0
SIRIUS XM HOLDINGS INC,COM,82968B103,220129527,40243058,SH,,DFND,40243058,0,0
SNOWFLAKE INC,CL A,833445109,1218949824,6125376,SH,,DFND,6125376,0,0
T-MOBILE US INC,COM,872590104,91388100,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,749061760,4672000,SH,,DFND,4672000,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,18782400,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,1011290787,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1628212867,7905481,SH,,DFND,7905481,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,22130558,1496319,SH,,DFND,1496319,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,118566668,8016678,SH,,DFND,8016678,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,206220239,13943221,SH,,DFND,13943221,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,540283196,36530304,SH,,DFND,36530304,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,49338982,3335969,SH,,DFND,3335969,0,0
VISA INC,COM CL A,92826C839,2160243711,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,670510080,2304000,SH,,DFND,2304000,0,0
AON PLC,SHS CL A,G0403H108,12748422,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,509923498,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6683N103,892299471,107118784,SH,,DFND,107118784,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,7350987,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,11880102,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,9424707,1284020,SH,,DFND,1284020,0,0
