Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
CHEVRON CORP NEW,COM,166764100,305700120,1938000,SH,,DFND,1938000,0,0
CITIGROUP INC,COM NEW,172967424,230509800,3645000,SH,,DFND,3645000,0,0
CITIGROUP INC,COM NEW,172967424,5628360,89000,SH,,DFND,89000,0,0
CITIGROUP INC,COM NEW,172967424,1796333781,28405025,SH,,DFND,28405025,0,0
CITIGROUP INC,COM NEW,172967424,359535210,5685250,SH,,DFND,5685250,0,0
CITIGROUP INC,COM NEW,172967424,911131691,14407522,SH,,DFND,14407522,0,0
CITIGROUP INC,COM NEW,172967424,190542120,3013000,SH,,DFND,3013000,0,0
COCA COLA CO,COM,191216100,48944000,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,22726596,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5200300,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,4911726176,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,111592320,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,881677216,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,917112672,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,17296976560,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,217311360,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,58732800,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,2427207248,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,2555786190,18513482,SH,,DFND,18513482,0,0
DIAGEO P L C,SPON ADR NEW,25243Q205,33875535,227750,SH,,DFND,227750,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,272850100,2105000,SH,,DFND,2105000,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,151123958,1165900,SH,,DFND,1165900,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,10483666,80880,SH,,DFND,80880,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,124450754,960120,SH,,DFND,960120,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,60675122,468100,SH,,DFND,468100,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,19119908,433558,SH,,DFND,433558,0,0
KRAFT HEINZ CO,COM,500754106,12015924784,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,948763052,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,43906176,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,306623508,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1557207264,27257260,SH,,DFND,27257260,0,0
LENNAR CORP,CL B,526057302,23523551,152572,SH,,DFND,152572,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,168904672,3854511,SH,,DFND,3854511,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,6273140,143157,SH,,DFND,143157,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,242309088,5529646,SH,,DFND,5529646,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,7126008,162620,SH,,DFND,162620,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,63217186,1442656,SH,,DFND,1442656,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,45612136,1077028,SH,,DFND,1077028,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,139110221,3284775,SH,,DFND,3284775,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,9882245,233347,SH,,DFND,233347,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,19344125,456768,SH,,DFND,456768,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,439063947,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,1316400484,44308330,SH,,DFND,44308330,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,19325761,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,170807425,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,127951075,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,762905207,25687044,SH,,DFND,25687044,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,27721713,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,54264038,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,245129488,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,219418880,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,33816866,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,8227552,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,189052419,2253038,SH,,DFND,2253038,0,0
LOUISIANA PAC CORP,COM,546347105,364581314,4344909,SH,,DFND,4344909,0,0
MASTERCARD INC,CL A,57636Q104,1919850077,3986648,SH,,DFND,3986648,0,0
MOODYS CORP,COM,615369105,28337463,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,4706112922,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,4961512463,12623750,SH,,DFND,12623750,0,0
NVR INC,COM,62944T105,90006756,11112,SH,,DFND,11112,0,0
OCCIDENTAL PETE CORP,COM,674599105,16118698139,248018128,SH,,DFND,248018128,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,20608958,39400,SH,,DFND,39400,0,0
SIRIUS XM HOLDINGS INC,COM,82968B103,142325819,36681912,SH,,DFND,36681912,0,0
SNOWFLAKE INC,CL A,833445109,989860762,6125376,SH,,DFND,6125376,0,0
T-MOBILE US INC,COM,872590104,93035400,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,762563840,4672000,SH,,DFND,4672000,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,20670100,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,930519115,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1498167704,7905481,SH,,DFND,7905481,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,46566699,3956389,SH,,DFND,3956389,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,2817820,239407,SH,,DFND,239407,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,39264355,3335969,SH,,DFND,3335969,0,0
VISA INC,COM CL A,92826C839,2315655137,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,768890880,2304000,SH,,DFND,2304000,0,0
AON PLC,SHS CL A,G0403H108,14618938,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,584742182,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6683N103,1277927093,107118784,SH,,DFND,107118784,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,7009081,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,11327539,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,8975300,1284020,SH,,DFND,1284020,0,0
CHUBB LIMITED,COM,H1467J104,6717644659,25923840,SH,,DFND,25923840,0,0
