Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
COCA COLA CO,COM,191216100,50888000,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,23629270,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5406850,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,5106814352,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,116024640,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,916696432,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,953539344,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,17983992792,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,225942720,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,61065600,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,1312854511,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,1382401701,18513482,SH,,DFND,18513482,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,146571150,2105000,SH,,DFND,2105000,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,81181617,1165900,SH,,DFND,1165900,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,5631674,80880,SH,,DFND,80880,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,66853156,960120,SH,,DFND,960120,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,32593803,468100,SH,,DFND,468100,0,0
GENERAL MTRS CO,COM,37045V100,167157160,4969000,SH,,DFND,4969000,0,0
GENERAL MTRS CO,COM,37045V100,837205711,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,268157694,7971394,SH,,DFND,7971394,0,0
GENERAL MTRS CO,COM,37045V100,409479435,12172397,SH,,DFND,12172397,0,0
GLOBE LIFE INC,COM,37959E102,25728263,213424,SH,,DFND,213424,0,0
GLOBE LIFE INC,COM,37959E102,21034649,174489,SH,,DFND,174489,0,0
GLOBE LIFE INC,COM,37959E102,121983098,1011888,SH,,DFND,1011888,0,0
GLOBE LIFE INC,COM,37959E102,173510629,1439325,SH,,DFND,1439325,0,0
GLOBE LIFE INC,COM,37959E102,423685151,3514601,SH,,DFND,3514601,0,0
HP INC,COM,40434L105,157189500,5850000,SH,,DFND,5850000,0,0
HP INC,COM,40434L105,721280815,26843350,SH,,DFND,26843350,0,0
HP INC,COM,40434L105,92540280,3444000,SH,,DFND,3444000,0,0
HP INC,COM,40434L105,748068861,27840300,SH,,DFND,27840300,0,0
HP INC,COM,40434L105,241856870,9001000,SH,,DFND,9001000,0,0
HP INC,COM,40434L105,843333356,31385685,SH,,DFND,31385685,0,0
HP INC,COM,40434L105,3001379,111700,SH,,DFND,111700,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,14862368,433558,SH,,DFND,433558,0,0
JOHNSON & JOHNSON,COM,478160104,57782215,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,13256593441,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,740344072,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,34261112,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,239266165,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1215128651,27257260,SH,,DFND,27257260,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,169352079,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,516498021,13139100,SH,,DFND,13139100,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,36691600,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,71822200,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,578275740,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,862046930,22030333,SH,,DFND,22030333,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,25453282,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,224964474,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,223381719,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,199952144,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,30816650,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,7497608,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,159840000,2700000,SH,,DFND,2700000,0,0
LOUISIANA PAC CORP,COM,546347105,257218613,4344909,SH,,DFND,4344909,0,0
MARKEL CORP,COM,570535104,47100268,35750,SH,,DFND,35750,0,0
MARKEL CORP,COM,570535104,19169480,14550,SH,,DFND,14550,0,0
MARKEL CORP,COM,570535104,106558591,80880,SH,,DFND,80880,0,0
MARKEL CORP,COM,570535104,238959749,181375,SH,,DFND,181375,0,0
MARKEL CORP,COM,570535104,32055849,24331,SH,,DFND,24331,0,0
MARKEL CORP,COM,570535104,167947038,127475,SH,,DFND,127475,0,0
MARKEL CORP,COM,570535104,4281843,3250,SH,,DFND,3250,0,0
MARSH & MCLENNAN COS INC,COM,571748102,67004672,404911,SH,,DFND,404911,0,0
MASTERCARD INC,CL A,57636Q104,1386277109,3986648,SH,,DFND,3986648,0,0
MCKESSON CORP,COM,58155Q103,525168000,1400000,SH,,DFND,1400000,0,0
MCKESSON CORP,COM,58155Q103,305679286,814884,SH,,DFND,814884,0,0
MCKESSON CORP,COM,58155Q103,240313126,640630,SH,,DFND,640630,0,0
MONDELEZ INTL INC,CL A,609207105,38523700,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,20088502,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,3336175819,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,3517229225,12623750,SH,,DFND,12623750,0,0
OCCIDENTAL PETE CORP,COM,674599105,12242210434,194351650,SH,,DFND,194351650,0,0
PROCTER & GAMBLE CO,COM,742718109,47802024,315400,SH,,DFND,315400,0,0
RH,COM,74967X103,310741970,1163000,SH,,DFND,1163000,0,0
RH,COM,74967X103,58607058,219346,SH,,DFND,219346,0,0
RH,COM,74967X103,261219372,977654,SH,,DFND,977654,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,15067742,39400,SH,,DFND,39400,0,0
SNOWFLAKE INC,CL A,833445109,879236471,6125376,SH,,DFND,6125376,0,0
T-MOBILE US INC,COM,872590104,79800000,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,654080000,4672000,SH,,DFND,4672000,0,0
TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,263464202,3536907,SH,,DFND,3536907,0,0
TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,354260808,4755817,SH,,DFND,4755817,0,0
US BANCORP DEL,COM NEW,902973304,25741893,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,265173222,6080560,SH,,DFND,6080560,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,10326096,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,15107620,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,1008737518,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1624102017,7905481,SH,,DFND,7905481,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,99364120,5886500,SH,,DFND,5886500,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,9145584,541800,SH,,DFND,541800,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,313360320,18564000,SH,,DFND,18564000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,114378880,6776000,SH,,DFND,6776000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,390895443,23157313,SH,,DFND,23157313,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,616631532,36530304,SH,,DFND,36530304,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,36819871,2181272,SH,,DFND,2181272,0,0
VISA INC,COM CL A,92826C839,1723880290,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,780364000,2600000,SH,,DFND,2600000,0,0
AON PLC,SHS CL A,G0403H108,13147933,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,525903507,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6683N103,435973451,107118784,SH,,DFND,107118784,0,0
STONECO LTD,COM CL A,G85158106,100965029,10695448,SH,,DFND,10695448,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,7572221,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,12237643,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,9758552,1284020,SH,,DFND,1284020,0,0
