Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK AMER CORP,COM,060505104,295960,9800000,SH,,DFND,9800000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,151671,3937474,SH,,DFND,3937474,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,82741,2148000,SH,,DFND,2148000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,69102,1793915,SH,,DFND,1793915,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,37249,967000,SH,,DFND,967000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,29892,776000,SH,,DFND,776000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,250010,6490384,SH,,DFND,6490384,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,281928,7319000,SH,,DFND,7319000,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,110432,2866876,SH,,DFND,2866876,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,1300906,33772229,SH,,DFND,33772229,0,0
BANK OF NEW YORK MELLON CORP,COM,064058100,82433,2140000,SH,,DFND,2140000,0,0
CELANESE CORP DEL,COM,150870103,99555,1102000,SH,,DFND,1102000,0,0
CELANESE CORP DEL,COM,150870103,14491,160400,SH,,DFND,160400,0,0
CELANESE CORP DEL,COM,150870103,255527,2828500,SH,,DFND,2828500,0,0
CELANESE CORP DEL,COM,150870103,95925,1061817,SH,,DFND,1061817,0,0
CELANESE CORP DEL,COM,150870103,411721,4557466,SH,,DFND,4557466,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,1161509,3828941,SH,,DFND,3828941,0,0
CHEVRON CORP NEW,COM,166764100,125999,877000,SH,,DFND,877000,0,0
CHEVRON CORP NEW,COM,166764100,222510,1548760,SH,,DFND,1548760,0,0
CHEVRON CORP NEW,COM,166764100,90440,629500,SH,,DFND,629500,0,0
CHEVRON CORP NEW,COM,166764100,3722843,25912459,SH,,DFND,25912459,0,0
CHEVRON CORP NEW,COM,166764100,8821,61400,SH,,DFND,61400,0,0
CHEVRON CORP NEW,COM,166764100,8950081,62296100,SH,,DFND,62296100,0,0
CHEVRON CORP NEW,COM,166764100,410666,2858400,SH,,DFND,2858400,0,0
CHEVRON CORP NEW,COM,166764100,805267,5604974,SH,,DFND,5604974,0,0
CHEVRON CORP NEW,COM,166764100,9138809,63609725,SH,,DFND,63609725,0,0
CHEVRON CORP NEW,COM,166764100,281737,1961000,SH,,DFND,1961000,0,0
CITIGROUP INC,COM NEW,172967424,151887,3645000,SH,,DFND,3645000,0,0
CITIGROUP INC,COM NEW,172967424,1183637,28405025,SH,,DFND,28405025,0,0
CITIGROUP INC,COM NEW,172967424,236904,5685250,SH,,DFND,5685250,0,0
CITIGROUP INC,COM NEW,172967424,600361,14407522,SH,,DFND,14407522,0,0
CITIGROUP INC,COM NEW,172967424,125552,3013000,SH,,DFND,3013000,0,0
COCA COLA CO,COM,191216100,44816,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,20810,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,4762,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,4497465,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,102180,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,807315,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,839762,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,15838127,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,198983,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,53779,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,1455269,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,1532361,18513482,SH,,DFND,18513482,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,147897,2105000,SH,,DFND,2105000,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,81916,1165900,SH,,DFND,1165900,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,5683,80880,SH,,DFND,80880,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,67458,960120,SH,,DFND,960120,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,32889,468100,SH,,DFND,468100,0,0
GENERAL MTRS CO,COM,37045V100,159455,4969000,SH,,DFND,4969000,0,0
GENERAL MTRS CO,COM,37045V100,798631,24887209,SH,,DFND,24887209,0,0
GENERAL MTRS CO,COM,37045V100,255802,7971394,SH,,DFND,7971394,0,0
GENERAL MTRS CO,COM,37045V100,390612,12172397,SH,,DFND,12172397,0,0
GLOBE LIFE INC,COM,37959E102,21278,213424,SH,,DFND,213424,0,0
GLOBE LIFE INC,COM,37959E102,17397,174489,SH,,DFND,174489,0,0
GLOBE LIFE INC,COM,37959E102,100885,1011888,SH,,DFND,1011888,0,0
GLOBE LIFE INC,COM,37959E102,143501,1439325,SH,,DFND,1439325,0,0
GLOBE LIFE INC,COM,37959E102,350406,3514601,SH,,DFND,3514601,0,0
HP INC,COM,40434L105,145782,5850000,SH,,DFND,5850000,0,0
HP INC,COM,40434L105,668936,26843350,SH,,DFND,26843350,0,0
HP INC,COM,40434L105,85824,3444000,SH,,DFND,3444000,0,0
HP INC,COM,40434L105,693780,27840300,SH,,DFND,27840300,0,0
HP INC,COM,40434L105,224305,9001000,SH,,DFND,9001000,0,0
HP INC,COM,40434L105,782131,31385685,SH,,DFND,31385685,0,0
HP INC,COM,40434L105,2784,111700,SH,,DFND,111700,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,12790,433558,SH,,DFND,433558,0,0
JOHNSON & JOHNSON,COM,478160104,53435,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,10859921,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,738321,16875913,SH,,DFND,16875913,0,0
KROGER CO,COM,501044101,33623,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,234811,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1192505,27257260,SH,,DFND,27257260,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,164010,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,500206,13139100,SH,,DFND,13139100,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,35534,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,69557,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,557291,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,830764,22030333,SH,,DFND,22030333,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,24530,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,216801,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,218599,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,195671,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,30157,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,7337,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,138213,2700000,SH,,DFND,2700000,0,0
LOUISIANA PAC CORP,COM,546347105,158479,3095906,SH,,DFND,3095906,0,0
MARKEL CORP,COM,570535104,38761,35750,SH,,DFND,35750,0,0
MARKEL CORP,COM,570535104,15775,14550,SH,,DFND,14550,0,0
MARKEL CORP,COM,570535104,87692,80880,SH,,DFND,80880,0,0
MARKEL CORP,COM,570535104,196650,181375,SH,,DFND,181375,0,0
MARKEL CORP,COM,570535104,26380,24331,SH,,DFND,24331,0,0
MARKEL CORP,COM,570535104,138211,127475,SH,,DFND,127475,0,0
MARKEL CORP,COM,570535104,3524,3250,SH,,DFND,3250,0,0
MARSH & MCLENNAN COS INC,COM,571748102,60449,404911,SH,,DFND,404911,0,0
MASTERCARD INC,CL A,57636Q104,1133563,3986648,SH,,DFND,3986648,0,0
MCKESSON CORP,COM,58155Q103,475818,1400000,SH,,DFND,1400000,0,0
MCKESSON CORP,COM,58155Q103,388981,1144500,SH,,DFND,1144500,0,0
MCKESSON CORP,COM,58155Q103,222222,653844,SH,,DFND,653844,0,0
MONDELEZ INTL INC,CL A,609207105,31692,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,17528,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,2910982,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,3068960,12623750,SH,,DFND,12623750,0,0
OCCIDENTAL PETE CORP,COM,674599105,11942909,194351650,SH,,DFND,194351650,0,0
PROCTER & GAMBLE CO,COM,742718109,39819,315400,SH,,DFND,315400,0,0
RH,COM,74967X103,286179,1163000,SH,,DFND,1163000,0,0
RH,COM,74967X103,53974,219346,SH,,DFND,219346,0,0
RH,COM,74967X103,240571,977654,SH,,DFND,977654,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,14073,39400,SH,,DFND,39400,0,0
SNOWFLAKE INC,CL A,833445109,1041069,6125376,SH,,DFND,6125376,0,0
T-MOBILE US INC,COM,872590104,76477,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,626842,4672000,SH,,DFND,4672000,0,0
TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,1004343,14649113,SH,,DFND,14649113,0,0
TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,947003,13812767,SH,,DFND,13812767,0,0
TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,204926,2989000,SH,,DFND,2989000,0,0
TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,1173062,17110000,SH,,DFND,17110000,0,0
TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,788440,11500000,SH,,DFND,11500000,0,0
US BANCORP DEL,COM NEW,902973304,23800,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,123782,3070000,SH,,DFND,3070000,0,0
US BANCORP DEL,COM NEW,902973304,980877,24327300,SH,,DFND,24327300,0,0
US BANCORP DEL,COM NEW,902973304,511229,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,121678,3017813,SH,,DFND,3017813,0,0
US BANCORP DEL,COM NEW,902973304,1333754,33079226,SH,,DFND,33079226,0,0
US BANCORP DEL,COM NEW,902973304,41300,1024300,SH,,DFND,1024300,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,9595,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,14117,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,852890,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1373182,7905481,SH,,DFND,7905481,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,112079,5886500,SH,,DFND,5886500,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,10316,541800,SH,,DFND,541800,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,353459,18564000,SH,,DFND,18564000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,129015,6776000,SH,,DFND,6776000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,440915,23157313,SH,,DFND,23157313,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,690979,36290897,SH,,DFND,36290897,0,0
VISA INC,COM CL A,92826C839,1474044,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,696462,2600000,SH,,DFND,2600000,0,0
AON PLC,SHS CL A,G0403H108,11734,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,469360,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6693N103,471323,107118784,SH,,DFND,107118784,0,0
STONECO LTD,COM CL A,G85158106,101928,10695448,SH,,DFND,10695448,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,6225,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,10060,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,7897,1284020,SH,,DFND,1284020,0,0
