Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
BANK AMER CORP,COM,060505104,1134705000,39675000,SH,,DFND,39675000,0,0
BANK AMER CORP,COM,060505104,11496230632,401966106,SH,,DFND,401966106,0,0
BANK AMER CORP,COM,060505104,800800000,28000000,SH,,DFND,28000000,0,0
BANK AMER CORP,COM,060505104,280280000,9800000,SH,,DFND,9800000,0,0
BANK AMER CORP,COM,060505104,650690040,22751400,SH,,DFND,22751400,0,0
CAPITAL ONE FINL CORP,COM,14040H105,96160000,1000000,SH,,DFND,1000000,0,0
CAPITAL ONE FINL CORP,COM,14040H105,479717142,4988739,SH,,DFND,4988739,0,0
CAPITAL ONE FINL CORP,COM,14040H105,131860458,1371261,SH,,DFND,1371261,0,0
CAPITAL ONE FINL CORP,COM,14040H105,205493920,2137000,SH,,DFND,2137000,0,0
CAPITAL ONE FINL CORP,COM,14040H105,40868000,425000,SH,,DFND,425000,0,0
CELANESE CORP DEL,COM,150870103,99431923,913141,SH,,DFND,913141,0,0
CELANESE CORP DEL,COM,150870103,17465956,160400,SH,,DFND,160400,0,0
CELANESE CORP DEL,COM,150870103,275689226,2531814,SH,,DFND,2531814,0,0
CELANESE CORP DEL,COM,150870103,71453074,656195,SH,,DFND,656195,0,0
CELANESE CORP DEL,COM,150870103,496262473,4557466,SH,,DFND,4557466,0,0
CHARTER COMMUNICATIONS INC N,CL A,16119P108,1369267591,3828941,SH,,DFND,3828941,0,0
CHEVRON CORP NEW,COM,166764100,2878264770,17640750,SH,,DFND,17640750,0,0
CHEVRON CORP NEW,COM,166764100,10018024,61400,SH,,DFND,61400,0,0
CHEVRON CORP NEW,COM,166764100,7544113763,46237520,SH,,DFND,46237520,0,0
CHEVRON CORP NEW,COM,166764100,466376544,2858400,SH,,DFND,2858400,0,0
CHEVRON CORP NEW,COM,166764100,10047315299,61579525,SH,,DFND,61579525,0,0
CHEVRON CORP NEW,COM,166764100,316204080,1938000,SH,,DFND,1938000,0,0
CHEVRON CORP NEW,COM,166764100,341330720,2092000,SH,,DFND,2092000,0,0
CITIGROUP INC,COM NEW,172967424,170914050,3645000,SH,,DFND,3645000,0,0
CITIGROUP INC,COM NEW,172967424,1331911622,28405025,SH,,DFND,28405025,0,0
CITIGROUP INC,COM NEW,172967424,266581373,5685250,SH,,DFND,5685250,0,0
CITIGROUP INC,COM NEW,172967424,675568707,14407522,SH,,DFND,14407522,0,0
CITIGROUP INC,COM NEW,172967424,141279570,3013000,SH,,DFND,3013000,0,0
CITIGROUP INC,COM NEW,172967424,4173210,89000,SH,,DFND,89000,0,0
COCA COLA CO,COM,191216100,49624000,800000,SH,,DFND,800000,0,0
COCA COLA CO,COM,191216100,23042346,371471,SH,,DFND,371471,0,0
COCA COLA CO,COM,191216100,5272550,85000,SH,,DFND,85000,0,0
COCA COLA CO,COM,191216100,4979966896,80283200,SH,,DFND,80283200,0,0
COCA COLA CO,COM,191216100,113142720,1824000,SH,,DFND,1824000,0,0
COCA COLA CO,COM,191216100,893926736,14411200,SH,,DFND,14411200,0,0
COCA COLA CO,COM,191216100,929854512,14990400,SH,,DFND,14990400,0,0
COCA COLA CO,COM,191216100,17537290880,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,220330560,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,59548800,960000,SH,,DFND,960000,0,0
DAVITA INC,COM,23918K108,1426083158,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,1501628525,18513482,SH,,DFND,18513482,0,0
DIAGEO P L C,SPON ADR NEW,25243Q205,41263745,227750,SH,,DFND,227750,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,206753100,2105000,SH,,DFND,2105000,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,114514698,1165900,SH,,DFND,1165900,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,7944034,80880,SH,,DFND,80880,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,94302986,960120,SH,,DFND,960120,0,0
FLOOR & DECOR HLDGS INC,CL A,339750101,45976782,468100,SH,,DFND,468100,0,0
GENERAL MTRS CO,COM,37045V100,182262920,4969000,SH,,DFND,4969000,0,0
GENERAL MTRS CO,COM,37045V100,844527986,23024209,SH,,DFND,23024209,0,0
GENERAL MTRS CO,COM,37045V100,179979333,4906743,SH,,DFND,4906743,0,0
GENERAL MTRS CO,COM,37045V100,260429761,7100048,SH,,DFND,7100048,0,0
GLOBE LIFE INC,COM,37959E102,23480908,213424,SH,,DFND,213424,0,0
GLOBE LIFE INC,COM,37959E102,19197280,174489,SH,,DFND,174489,0,0
GLOBE LIFE INC,COM,37959E102,111327918,1011888,SH,,DFND,1011888,0,0
GLOBE LIFE INC,COM,37959E102,158354537,1439325,SH,,DFND,1439325,0,0
GLOBE LIFE INC,COM,37959E102,386676402,3514601,SH,,DFND,3514601,0,0
HP INC,COM,40434L105,171697500,5850000,SH,,DFND,5850000,0,0
HP INC,COM,40434L105,787852323,26843350,SH,,DFND,26843350,0,0
HP INC,COM,40434L105,101081400,3444000,SH,,DFND,3444000,0,0
HP INC,COM,40434L105,817112805,27840300,SH,,DFND,27840300,0,0
HP INC,COM,40434L105,264179350,9001000,SH,,DFND,9001000,0,0
HP INC,COM,40434L105,921169855,31385685,SH,,DFND,31385685,0,0
HP INC,COM,40434L105,3278395,111700,SH,,DFND,111700,0,0
HP INC,COM,40434L105,483593581,16476783,SH,,DFND,16476783,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,13761131,433558,SH,,DFND,433558,0,0
JOHNSON & JOHNSON,COM,478160104,50700500,327100,SH,,DFND,327100,0,0
KRAFT HEINZ CO,COM,500754106,12592298412,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,819892033,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,37942375,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,264974665,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1345690926,27257260,SH,,DFND,27257260,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,121015007,4308117,SH,,DFND,4308117,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,369077319,13139100,SH,,DFND,13139100,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,26218953,933391,SH,,DFND,933391,0,0
LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,51322452,1827072,SH,,DFND,1827072,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,413645233,14778322,SH,,DFND,14778322,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,616629021,22030333,SH,,DFND,22030333,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,18206935,650480,SH,,DFND,650480,0,0
LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,160918876,5749156,SH,,DFND,5749156,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,279619506,3736730,SH,,DFND,3736730,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,250291384,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,38574940,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,9385179,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,146367000,2700000,SH,,DFND,2700000,0,0
LOUISIANA PAC CORP,COM,546347105,235537517,4344909,SH,,DFND,4344909,0,0
MARKEL CORP,COM,570535104,45667408,35750,SH,,DFND,35750,0,0
MARKEL CORP,COM,570535104,18586316,14550,SH,,DFND,14550,0,0
MARKEL CORP,COM,570535104,103316921,80880,SH,,DFND,80880,0,0
MARKEL CORP,COM,570535104,231690239,181375,SH,,DFND,181375,0,0
MARKEL CORP,COM,570535104,31080663,24331,SH,,DFND,24331,0,0
MARKEL CORP,COM,570535104,162837840,127475,SH,,DFND,127475,0,0
MARKEL CORP,COM,570535104,4151583,3250,SH,,DFND,3250,0,0
MARKEL CORP,COM,570535104,5173511,4050,SH,,DFND,4050,0,0
MARSH & MCLENNAN COS INC,COM,571748102,67437927,404911,SH,,DFND,404911,0,0
MASTERCARD INC,CL A,57636Q104,1448787750,3986648,SH,,DFND,3986648,0,0
MCKESSON CORP,COM,58155Q103,498470000,1400000,SH,,DFND,1400000,0,0
MCKESSON CORP,COM,58155Q103,290139448,814884,SH,,DFND,814884,0,0
MCKESSON CORP,COM,58155Q103,26696629,74980,SH,,DFND,74980,0,0
MONDELEZ INTL INC,CL A,609207105,40298160,578000,SH,,DFND,578000,0,0
MOODYS CORP,COM,615369105,22064042,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,3664261447,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,3863119975,12623750,SH,,DFND,12623750,0,0
OCCIDENTAL PETE CORP,COM,674599105,13216875439,211707119,SH,,DFND,211707119,0,0
PROCTER & GAMBLE CO,COM,742718109,46896826,315400,SH,,DFND,315400,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,16129966,39400,SH,,DFND,39400,0,0
SNOWFLAKE INC,CL A,833445109,945084263,6125376,SH,,DFND,6125376,0,0
T-MOBILE US INC,COM,872590104,82558800,570000,SH,,DFND,570000,0,0
T-MOBILE US INC,COM,872590104,676692480,4672000,SH,,DFND,4672000,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,11523006,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,16171010,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,1037658196,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1670665300,7905481,SH,,DFND,7905481,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,131327815,5886500,SH,,DFND,5886500,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,12087558,541800,SH,,DFND,541800,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,390493916,17503089,SH,,DFND,17503089,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,151172560,6776000,SH,,DFND,6776000,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,516639653,23157313,SH,,DFND,23157313,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,814991082,36530304,SH,,DFND,36530304,0,0
PARAMOUNT GLOBAL,CLASS B COM,92556H206,74425468,3335969,SH,,DFND,3335969,0,0
VISA INC,COM CL A,92826C839,1870745332,8297460,SH,,DFND,8297460,0,0
VITESSE ENERGY INC,COMMON STOCK,92852X103,971025,51026,SH,,DFND,51026,0,0
AON PLC,SHS CL A,G0403H108,800521310,2539000,SH,,DFND,2539000,0,0
AON PLC,SHS CL A,G0403H108,13811594,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,552449246,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6683N103,509885412,107118784,SH,,DFND,107118784,0,0
STONECO LTD,COM CL A,G85158106,102034574,10695448,SH,,DFND,10695448,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,8356594,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,13505287,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,10606005,1284020,SH,,DFND,1284020,0,0
