Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
COCA COLA CO,COM,191216100,17602317108,282722729,SH,,DFND,282722729,0,0
COCA COLA CO,COM,191216100,221147520,3552000,SH,,DFND,3552000,0,0
COCA COLA CO,COM,191216100,59769600,960000,SH,,DFND,960000,0,0
CONSTELLATION BRANDS INC,CL A,21036P108,1242975604,5624324,SH,,DFND,5624324,0,0
DAVITA INC,COM,23918K108,2629401260,17582088,SH,,DFND,17582088,0,0
DAVITA INC,COM,23918K108,2768691233,18513482,SH,,DFND,18513482,0,0
DIAGEO P L C,SPON ADR NEW,25243Q205,28953858,227750,SH,,DFND,227750,0,0
DOMINOS PIZZA INC,COM,25754A201,999868320,2382000,SH,,DFND,2382000,0,0
HEICO CORP NEW,CL A,422806208,195325757,1049687,SH,,DFND,1049687,0,0
JEFFERIES FINL GROUP INC,COM,47233W109,33990947,433558,SH,,DFND,433558,0,0
KRAFT HEINZ CO,COM,500754106,10000245261,325634818,SH,,DFND,325634818,0,0
KROGER CO,COM,501044101,1015523554,16607090,SH,,DFND,16607090,0,0
KROGER CO,COM,501044101,46995671,768531,SH,,DFND,768531,0,0
KROGER CO,COM,501044101,328199327,5367119,SH,,DFND,5367119,0,0
KROGER CO,COM,501044101,1666781449,27257260,SH,,DFND,27257260,0,0
LENNAR CORP,CL B,526057302,20162390,152572,SH,,DFND,152572,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,247709951,3639582,SH,,DFND,3639582,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,9743265,143157,SH,,DFND,143157,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,376347707,5529646,SH,,DFND,5529646,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,11067917,162620,SH,,DFND,162620,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,531229722,98187167,1442656,SH,,DFND,1442656,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,67338619,1011698,SH,,DFND,1011698,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,218634624,3284775,SH,,DFND,3284775,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,15531576,233347,SH,,DFND,233347,0,0
LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,30402478,456768,SH,,DFND,456768,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,260897110,2815639,SH,,DFND,2815639,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,309929168,3344800,SH,,DFND,3344800,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,47766323,515501,SH,,DFND,515501,0,0
LIBERTY MEDIA CORP DEL,COM SER C FRMLA,531229854,11621417,125420,SH,,DFND,125420,0,0
LOUISIANA PAC CORP,COM,546347105,136673988,1319884,SH,,DFND,1319884,0,0
LOUISIANA PAC CORP,COM,546347105,449915327,4344909,SH,,DFND,4344909,0,0
MASTERCARD INC,CL A,57636Q104,2099249237,3986648,SH,,DFND,3986648,0,0
MOODYS CORP,COM,615369105,34129977,72100,SH,,DFND,72100,0,0
MOODYS CORP,COM,615369105,5668098297,11973928,SH,,DFND,11973928,0,0
MOODYS CORP,COM,615369105,5975704538,12623750,SH,,DFND,12623750,0,0
NVR INC,COM,62944T105,90883937,11112,SH,,DFND,11112,0,0
OCCIDENTAL PETE CORP,COM,674599105,13053055436,264178414,SH,,DFND,264178414,0,0
POOL CORP,COM,73278L105,204117028,598689,SH,,DFND,598689,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,364455492,15984890,SH,,DFND,15984890,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,2138915926,93812102,SH,,DFND,93812102,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,30243995,1326491,SH,,DFND,1326491,0,0
SIRIUS XM HOLDINGS INC,COMMON STOCK,829933100,144668052,6345090,SH,,DFND,6345090,0,0
T-MOBILE US INC,COM,872590104,960175500,4350000,SH,,DFND,4350000,0,0
VERISIGN INC,COM,92343E102,1091289111,5272947,SH,,DFND,5272947,0,0
VERISIGN INC,COM,92343E102,1655371630,7998510,SH,,DFND,7998510,0,0
VISA INC,COM CL A,92826C839,2622329258,8297460,SH,,DFND,8297460,0,0
AON PLC,SHS CL A,G0403H108,827504640,2304000,SH,,DFND,2304000,0,0
AON PLC,SHS CL A,G0403H108,15733363,43806,SH,,DFND,43806,0,0
AON PLC,SHS CL A,G0403H108,629317997,1752194,SH,,DFND,1752194,0,0
NU HLDGS LTD,ORD SHS CL A,G6683N103,416266540,40180168,SH,,DFND,40180168,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,6395661,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,10336177,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,8140687,1284020,SH,,DFND,1284020,0,0
CHUBB LIMITED,COM,H1467J104,7469434519,27033784,SH,,DFND,27033784,0,0
